model,year,price,transmission,mileage,tax,mpg,engineSize,fuelType_Diesel,fuelType_Hybrid,fuelType_Petrol,log_price
9,2017,22995,2,20075,150,42.2,2.0,False,False,True,10.043075566743182
2,2016,15995,1,14401,20,60.1,1.0,False,False,True,9.680093969966709
2,2016,19995,2,19430,145,47.9,2.0,False,False,True,9.903287532533462
15,2013,26995,2,28359,565,26.4,4.2,False,False,True,10.203443985863297
12,2019,49995,2,16385,150,33.6,3.0,True,False,False,10.819698281210112
0,2014,11995,1,24764,0,74.3,1.6,True,False,False,9.392328539868899
0,2014,11995,1,26141,125,53.3,1.4,False,False,True,9.392328539868899
4,2020,37331,2,7532,145,39.2,2.0,False,False,True,10.527606146685637
4,2020,39454,2,7925,145,45.6,2.0,True,False,False,10.582916060955135
4,2020,37507,2,7639,145,39.8,2.0,False,False,True,10.532309522539515
9,2020,33462,2,7914,145,48.7,2.0,True,False,False,10.41819562981634
10,2018,30995,2,15706,145,40.4,2.0,False,False,True,10.34161344288384
3,2019,25990,1,4598,145,38.2,2.0,False,False,True,10.165505603232393
7,2018,38995,2,6588,145,48.7,3.0,True,False,False,10.571214355749163
11,2016,31995,2,48248,205,47.9,3.0,True,False,False,10.373366173968712
2,2019,30995,2,4549,150,34.5,2.0,False,False,True,10.34161344288384
0,2019,18995,1,7564,145,51.4,1.0,False,False,True,9.851983709669012
7,2018,41995,2,11276,145,48.7,3.0,True,False,False,10.645329654634832
3,2016,19995,1,20141,30,67.3,2.0,True,False,False,9.903287532533462
2,2016,16995,1,16555,20,60.1,1.4,False,False,True,9.740733301234702
0,2017,14495,1,8608,145,67.3,1.0,False,False,True,9.581628028282761
9,2017,19995,1,18380,145,49.6,1.4,False,False,True,9.903287532533462
9,2017,23995,2,27136,145,40.4,2.0,False,False,True,10.085642428772983
2,2016,13995,1,36409,20,60.1,1.4,False,False,True,9.54652685348758
5,2017,27995,2,35219,150,50.4,3.0,True,False,False,10.23981692180943
10,2018,33995,2,10252,150,40.4,2.0,False,False,True,10.433998149618517
2,2018,17490,1,16380,145,67.3,1.6,True,False,False,9.769441741907062
2,2015,14990,2,30530,30,64.2,2.0,True,False,False,9.615205300012315
10,2016,30995,2,37129,235,42.2,3.0,True,False,False,10.34161344288384
2,2017,13995,1,36400,20,61.4,1.4,False,False,True,9.54652685348758
11,2018,47995,2,8618,145,32.8,3.0,True,False,False,10.77887295308428
8,2018,21995,1,9634,145,50.4,1.4,False,False,True,9.998615897627705
8,2017,19995,2,18355,145,68.9,1.6,True,False,False,9.903287532533462
10,2017,26995,2,28604,145,40.9,2.0,False,False,True,10.203443985863297
0,2017,15995,1,15187,145,76.3,1.6,True,False,False,9.680093969966709
4,2015,18990,2,43417,160,50.4,2.0,True,False,False,9.851720461714246
7,2018,35995,2,12195,145,50.4,3.0,True,False,False,10.49116310015384
4,2018,27995,2,12686,145,58.9,3.0,True,False,False,10.23981692180943
0,2019,23995,2,5356,145,44.1,1.5,False,False,True,10.085642428772983
3,2020,31265,2,7963,145,41.5,2.0,False,False,True,10.35028652413727
4,2020,36312,2,7423,145,51.4,2.0,True,False,False,10.499931082862638
0,2017,13995,1,12148,145,67.3,1.0,False,False,True,9.54652685348758
10,2016,31995,2,44525,235,42.2,3.0,True,False,False,10.373366173968712
9,2016,18495,1,20952,145,55.4,2.0,True,False,False,9.825309771472105
5,2019,33490,2,4582,145,39.2,3.0,True,False,False,10.419032025002059
10,2014,19995,1,36970,200,47.9,2.0,True,False,False,9.903287532533462
9,2015,17995,1,38244,145,49.6,1.4,False,False,True,9.797904789961063
11,2015,31995,2,26407,200,47.9,3.0,True,False,False,10.373366173968712
8,2019,23995,1,6484,145,49.6,1.6,True,False,False,10.085642428772983
2,2019,20995,1,3325,145,49.6,1.6,True,False,False,9.95208722237219
9,2017,24995,2,9078,145,40.4,2.0,False,False,True,10.126471091048971
0,2017,12995,1,22427,145,67.3,1.0,False,False,True,9.472396896788991
3,2015,14995,2,41755,150,53.3,2.0,True,False,False,9.615538777855802
2,2015,12490,2,35455,30,58.9,1.4,False,False,True,9.43276366396591
2,2017,14298,1,14607,20,60.1,1.0,False,False,True,9.567944883732848
0,2016,11498,1,24952,30,55.4,1.4,False,False,True,9.350015354048665
4,2014,11998,1,49640,30,64.2,2.0,True,False,False,9.392578591964389
9,2017,19998,1,21576,145,49.6,1.4,False,False,True,9.903437551286085
10,2017,27995,2,20870,145,55.4,2.0,True,False,False,10.23981692180943
3,2017,19995,2,30300,30,62.8,2.0,True,False,False,9.903287532533462
9,2016,19995,1,22353,160,49.6,2.0,True,False,False,9.903287532533462
9,2016,19995,2,23205,145,55.4,2.0,True,False,False,9.903287532533462
0,2017,13995,1,15361,30,55.4,1.4,False,False,True,9.54652685348758
5,2019,29995,2,8598,145,47.9,2.0,True,False,False,10.30881931842128
2,2019,19990,2,6000,145,52.3,1.6,True,False,False,9.903037451255743
2,2019,19990,2,5199,145,52.3,1.6,True,False,False,9.903037451255743
0,2018,14995,1,15092,145,57.7,1.4,False,False,True,9.615538777855802
2,2017,36990,2,3059,145,43.5,2.0,False,False,True,10.518429918794682
25,2016,24995,2,28475,200,40.9,2.0,False,False,True,10.126471091048971
2,2013,11490,1,35804,30,54.3,1.4,False,False,True,9.349319399257634
2,2017,18495,1,24000,30,60.1,1.4,False,False,True,9.825309771472105
11,2019,46990,2,3264,145,33.6,3.0,True,False,False,10.757711372994065
2,2019,23995,2,2868,145,52.3,1.6,True,False,False,10.085642428772983
3,2019,27990,2,6541,145,47.9,2.0,True,False,False,10.239638308916676
10,2019,36990,2,4511,145,38.2,2.0,True,False,False,10.518429918794682
9,2017,18995,2,27057,145,47.9,1.4,False,False,True,9.851983709669012
3,2013,12990,1,42185,145,55.4,2.0,True,False,False,9.472012088995733
10,2015,17995,2,59120,200,47.1,2.0,True,False,False,9.797904789961063
4,2016,16498,2,41431,160,52.3,2.0,True,False,False,9.711055051991444
10,2019,31998,2,30,145,33.2,2.0,False,False,True,10.373459931293572
10,2019,36995,2,5065,145,38.2,2.0,True,False,False,10.51856507767415
10,2019,36995,2,4638,145,38.2,2.0,True,False,False,10.51856507767415
17,2017,57995,2,34926,325,29.4,4.0,False,False,True,10.968129321633084
8,2018,22890,2,4642,145,46.3,1.6,True,False,False,10.038499099192006
5,2015,16995,2,29558,20,67.3,2.0,True,False,False,9.740733301234702
5,2019,33298,2,4899,145,47.9,2.0,True,False,False,10.413282645487595
2,2017,15995,1,17000,20,60.1,1.4,False,False,True,9.680093969966709
3,2017,20995,2,51204,145,56.5,2.0,True,False,False,9.95208722237219
2,2013,14995,2,38776,30,56.5,1.4,False,False,True,9.615538777855802
9,2017,19995,1,21972,145,49.6,1.4,False,False,True,9.903287532533462
25,2018,39995,2,17648,145,34.5,2.5,False,False,True,10.59653472809574
8,2017,22995,2,5674,145,52.3,1.4,False,False,True,10.043075566743182
4,2017,24995,2,22086,145,62.8,2.0,True,False,False,10.126471091048971
7,2019,39995,2,10090,145,37.7,3.0,False,False,True,10.59653472809574
9,2015,19995,2,20825,145,47.9,1.4,False,False,True,9.903287532533462
0,2015,12995,1,20042,30,57.6,1.4,False,False,True,9.472396896788991
8,2019,22663,1,3657,145,49.6,1.6,True,False,False,10.028533041510352
8,2019,24368,1,4502,145,47.9,1.6,True,False,False,10.101067111719063
3,2017,19495,2,31214,30,67.3,2.0,True,False,False,9.877964595305043
8,2018,19990,1,16414,145,50.4,1.4,False,False,True,9.903037451255743
8,2018,21495,1,27198,145,50.4,1.4,False,False,True,9.975622150295328
2,2018,28995,2,17166,145,43.5,2.0,False,False,True,10.274913168420769
2,2018,26990,2,18283,145,44.1,2.0,False,False,True,10.203258756085228
10,2018,27995,2,15076,145,56.5,2.0,True,False,False,10.23981692180943
10,2017,25995,2,29330,145,56.5,2.0,True,False,False,10.16569795901424
8,2017,19995,1,25520,145,50.4,1.4,False,False,True,9.903287532533462
3,2020,38534,2,7521,145,49.6,2.0,True,False,False,10.559322198212094
6,2019,41995,2,933,145,45.6,2.0,True,False,False,10.645329654634832
2,2019,19990,2,6018,145,52.3,1.6,True,False,False,9.903037451255743
2,2019,18495,1,11330,145,42.8,1.5,False,False,True,9.825309771472105
10,2016,33995,2,23478,235,42.2,3.0,True,False,False,10.433998149618517
8,2017,18995,1,17872,145,64.2,1.6,True,False,False,9.851983709669012
4,2019,30709,2,4327,145,39.8,2.0,False,False,True,10.332343613434867
11,2019,48136,2,4813,145,33.2,3.0,True,False,False,10.78180639115673
8,2019,24365,1,3578,145,47.9,1.6,True,False,False,10.100943996914353
5,2019,33295,2,4196,145,47.9,2.0,True,False,False,10.413192548633416
0,2015,13995,1,32065,30,55.4,1.4,False,False,True,9.54652685348758
7,2017,28995,2,15072,200,47.1,3.0,True,False,False,10.274913168420769
9,2017,16490,1,50286,145,61.4,2.0,True,False,False,9.71057005652877
9,2017,23995,2,25667,145,40.4,2.0,False,False,True,10.085642428772983
11,2017,35995,2,33165,200,47.9,3.0,True,False,False,10.49116310015384
8,2017,19995,1,27078,125,50.4,1.4,False,False,True,9.903287532533462
8,2017,19995,1,29874,125,50.4,1.4,False,False,True,9.903287532533462
10,2015,21995,2,28977,200,47.1,2.0,True,False,False,9.998615897627705
9,2016,21995,2,28526,160,50.4,2.0,True,False,False,9.998615897627705
9,2017,22995,1,14068,145,54.3,2.0,True,False,False,10.043075566743182
2,2018,18990,1,6321,145,50.4,2.0,False,False,True,9.851720461714246
7,2018,40990,2,4440,145,37.7,3.0,False,False,True,10.621107809394994
2,2019,23995,1,2085,145,51.4,1.6,True,False,False,10.085642428772983
10,2019,37995,2,2712,145,38.2,2.0,True,False,False,10.545236170010073
5,2019,33410,2,3968,145,47.9,2.0,True,False,False,10.41664046606121
8,2019,22997,1,6921,145,47.1,1.0,False,False,True,10.04316253460861
2,2015,14995,1,50062,30,57.6,1.2,False,False,True,9.615538777855802
0,2015,11995,1,31500,30,57.6,1.4,False,False,True,9.392328539868899
0,2015,12995,1,21807,30,57.6,1.4,False,False,True,9.472396896788991
4,2019,27990,2,7215,145,46.3,2.0,True,False,False,10.239638308916676
5,2019,29990,2,5397,145,50.4,2.0,True,False,False,10.30865261563529
2,2019,23377,1,4963,145,42.8,1.5,False,False,True,10.059550688167716
2,2017,25995,1,13688,200,40.4,2.0,False,False,True,10.16569795901424
2,2017,18995,2,19735,30,57.6,1.4,False,False,True,9.851983709669012
9,2017,20995,2,22175,145,47.9,1.4,False,False,True,9.95208722237219
3,2018,23995,2,13907,145,49.6,1.4,False,False,True,10.085642428772983
0,2018,14495,1,20106,145,67.3,1.0,False,False,True,9.581628028282761
10,2018,30995,2,7891,145,40.9,2.0,False,False,True,10.34161344288384
3,2019,26490,2,4836,145,48.7,2.0,True,False,False,10.184560331647974
4,2019,34259,1,4587,145,37.2,2.0,False,False,True,10.441733771878111
4,2019,35131,1,5721,145,37.2,2.0,False,False,True,10.466867675037008
11,2019,50414,2,4236,145,33.2,3.0,True,False,False,10.828044028827316
10,2015,21995,2,18188,200,47.1,2.0,True,False,False,9.998615897627705
4,2016,16995,1,41497,125,57.6,2.0,True,False,False,9.740733301234702
0,2016,14995,1,13961,30,58.9,1.4,False,False,True,9.615538777855802
5,2019,30990,2,10852,145,47.9,2.0,True,False,False,10.341452118734878
2,2019,18490,1,10059,145,43.5,1.5,False,False,True,9.825039406206987
2,2019,18490,1,5985,145,43.5,1.5,False,False,True,9.825039406206987
3,2019,26490,2,6214,145,38.7,2.0,False,False,True,10.184560331647974
16,2019,59995,2,5089,145,30.1,2.9,False,False,True,11.002033172315251
8,2019,24995,1,2756,145,42.2,1.0,False,False,True,10.126471091048971
5,2019,29490,2,4982,145,47.9,2.0,True,False,False,10.29184041103433
3,2016,17495,2,41505,20,67.3,2.0,True,False,False,9.769727562356604
9,2017,20995,2,26494,145,47.9,1.4,False,False,True,9.95208722237219
0,2017,14495,1,23655,30,55.4,1.4,False,False,True,9.581628028282761
16,2019,58995,2,3382,145,30.1,2.9,False,False,True,10.985224923979393
2,2018,19995,1,17789,145,54.3,1.5,False,False,True,9.903287532533462
5,2019,33640,2,5023,145,47.9,2.0,True,False,False,10.423500840161113
5,2019,53939,2,6238,145,37.7,3.0,True,False,False,10.895627596693721
4,2019,30719,2,4520,145,39.8,2.0,False,False,True,10.332669187261608
4,2019,30197,2,5210,145,39.8,2.0,False,False,True,10.315530976004416
4,2019,27022,2,3256,145,40.4,2.0,False,False,True,10.204443634218446
3,2019,37560,2,5201,145,44.1,2.0,True,False,False,10.533721557035943
11,2019,49990,2,28,145,33.6,3.0,True,False,False,10.819598268208338
0,2017,12495,1,25747,0,67.3,1.0,False,False,True,9.433163872079467
0,2017,14995,1,27000,145,55.4,1.4,False,False,True,9.615538777855802
10,2016,24490,2,51562,235,42.8,3.0,True,False,False,10.106060982105628
2,2016,13995,1,40030,0,83.1,1.6,True,False,False,9.54652685348758
5,2016,19495,2,43099,145,56.5,2.0,True,False,False,9.877964595305043
8,2017,17995,1,18842,145,55.4,1.0,False,False,True,9.797904789961063
3,2016,19995,2,31894,30,64.2,3.0,True,False,False,9.903287532533462
4,2019,30728,2,5712,145,51.4,2.0,True,False,False,10.332962113104644
4,2015,18995,2,38540,125,58.9,2.0,True,False,False,9.851983709669012
0,2017,13995,1,25552,30,56.5,1.4,False,False,True,9.54652685348758
6,2015,18495,2,72283,145,54.3,3.0,True,False,False,9.825309771472105
10,2016,34995,2,22809,235,42.2,3.0,True,False,False,10.462989048226156
2,2017,19995,1,16103,145,65.7,2.0,True,False,False,9.903287532533462
0,2016,13495,1,23745,30,57.6,1.4,False,False,True,9.510148624225804
25,2016,16995,1,29593,30,62.8,2.0,True,False,False,9.740733301234702
0,2014,13995,2,15300,125,53.3,1.4,False,False,True,9.54652685348758
9,2018,25995,2,9185,145,48.7,1.4,False,False,True,10.16569795901424
8,2019,25995,1,1592,145,39.2,1.5,False,False,True,10.16569795901424
0,2016,10995,1,45644,0,80.7,1.6,True,False,False,9.305286849285137
12,2019,48995,2,4488,145,33.6,3.0,True,False,False,10.799493941107576
10,2016,33995,2,29156,235,42.2,3.0,True,False,False,10.433998149618517
0,2015,12298,1,15837,30,58.9,1.4,False,False,True,9.41727323724241
9,2016,15998,1,15264,30,61.4,2.0,True,False,False,9.680281499268713
8,2018,18998,1,8211,150,49.6,1.6,True,False,False,9.85214162518454
8,2017,21995,1,10962,145,50.4,1.4,False,False,True,9.998615897627705
10,2016,28995,2,42187,235,42.8,3.0,True,False,False,10.274913168420769
0,2017,15995,1,8128,30,55.4,1.4,False,False,True,9.680093969966709
3,2016,13985,1,55697,20,70.6,2.0,True,False,False,9.545812108263812
9,2015,13995,1,35446,145,54.3,2.0,True,False,False,9.54652685348758
9,2016,18499,2,30366,160,50.4,2.0,True,False,False,9.825526011066415
10,2017,27498,2,32090,145,40.4,2.0,False,False,True,10.221904919357126
9,2015,15998,2,19300,145,47.9,1.4,False,False,True,9.680281499268713
3,2016,13998,1,37478,0,74.3,2.0,True,False,False,9.546741177474825
2,2019,24998,2,6266,145,38.2,2.0,False,False,True,10.126591103050316
0,2016,13995,1,8577,30,55.4,1.4,False,False,True,9.54652685348758
2,2018,18995,1,13147,145,67.3,1.6,True,False,False,9.851983709669012
5,2017,22995,2,24336,145,61.4,2.0,True,False,False,10.043075566743182
8,2018,17495,1,23813,145,55.4,1.0,False,False,True,9.769727562356604
8,2017,21995,2,17633,145,52.3,1.4,False,False,True,9.998615897627705
5,2015,16995,2,55220,30,64.2,2.0,True,False,False,9.740733301234702
10,2017,22995,2,47952,145,56.5,2.0,True,False,False,10.043075566743182
10,2014,19995,2,50500,235,44.1,3.0,True,False,False,9.903287532533462
0,2016,15495,1,31147,30,56.5,1.4,False,False,True,9.648337205086833
8,2019,25998,2,79,150,46.3,2.0,True,False,False,10.165813354725493
4,2015,14500,2,56875,150,53.3,2.0,True,False,False,9.581972891547895
4,2015,18995,1,37056,160,53.3,2.0,True,False,False,9.851983709669012
14,2018,39995,2,5431,145,34.0,2.5,False,False,True,10.59653472809574
0,2016,13995,1,31031,30,56.5,1.4,False,False,True,9.54652685348758
3,2015,17995,2,34906,160,49.6,3.0,True,False,False,9.797904789961063
3,2017,21995,2,14821,145,64.2,3.0,True,False,False,9.998615897627705
0,2016,15495,1,15307,30,55.4,1.4,False,False,True,9.648337205086833
3,2016,19995,2,23626,160,45.6,2.0,False,False,True,9.903287532533462
0,2016,12995,1,11892,0,67.3,1.0,False,False,True,9.472396896788991
0,2016,12995,1,42165,30,56.5,1.4,False,False,True,9.472396896788991
2,2019,31795,2,3036,145,34.5,2.0,False,False,True,10.367095774693004
3,2019,39995,2,2703,145,40.9,3.0,True,False,False,10.59653472809574
11,2016,48995,0,41032,300,39.2,4.0,True,False,False,10.799493941107576
2,2018,21495,1,8545,145,53.3,1.6,True,False,False,9.975622150295328
2,2016,13498,1,30287,20,60.1,1.4,False,False,True,9.510370887608827
2,2016,14998,1,1893,20,60.1,1.4,False,False,True,9.61573881119536
3,2017,16998,1,6896,145,52.3,1.4,False,False,True,9.74090979777877
25,2016,15498,1,34084,30,62.8,2.0,True,False,False,9.648530784697051
3,2017,13985,2,84222,20,68.9,2.0,True,False,False,9.545812108263812
2,2015,10385,1,68428,0,83.1,1.6,True,False,False,9.248214024404264
10,2018,37500,2,20283,150,34.0,3.0,False,False,True,10.53212287826962
3,2016,11500,1,56235,0,74.3,2.0,True,False,False,9.350189267092581
7,2017,24500,2,37492,205,47.1,3.0,True,False,False,10.106469212026385
10,2015,21500,2,66959,265,41.5,3.0,True,False,False,9.975854724662028
10,2014,16000,1,46622,205,47.9,2.0,True,False,False,9.680406499268875
5,2013,11995,2,40003,145,56.5,2.0,True,False,False,9.392328539868899
10,2018,38900,2,20300,145,34.0,3.0,False,False,True,10.568775236216993
4,2019,24498,2,50,145,40.4,2.0,False,False,True,10.106387579373278
8,2016,19995,1,23426,125,50.4,1.4,False,False,True,9.903287532533462
2,2015,14995,2,46465,30,54.3,1.4,False,False,True,9.615538777855802
10,2018,29995,2,14600,145,55.4,2.0,True,False,False,10.30881931842128
0,2019,23995,1,3232,145,50.4,1.0,False,False,True,10.085642428772983
0,2017,15995,1,16086,30,55.4,1.4,False,False,True,9.680093969966709
0,2017,13995,1,15981,145,57.6,1.4,False,False,True,9.54652685348758
6,2018,38995,2,6850,145,38.2,3.0,True,False,False,10.571214355749163
2,2017,18995,1,16668,145,70.6,1.6,True,False,False,9.851983709669012
6,2018,35995,2,13082,145,39.8,3.0,False,False,True,10.49116310015384
2,2019,18995,2,10522,145,43.5,1.5,False,False,True,9.851983709669012
2,2018,19995,1,12795,145,47.1,1.0,False,False,True,9.903287532533462
10,2018,34995,0,8250,145,38.2,2.0,True,False,False,10.462989048226156
8,2019,23995,0,5859,145,47.9,1.6,True,False,False,10.085642428772983
3,2019,37995,0,8235,145,44.1,2.0,True,False,False,10.545236170010073
9,2019,35995,1,5356,145,40.9,2.0,True,False,False,10.49116310015384
5,2019,34995,0,5565,145,47.9,2.0,True,False,False,10.462989048226156
3,2017,16498,1,13122,145,52.3,1.4,False,False,True,9.711055051991444
8,2019,26495,1,2940,145,39.2,1.5,False,False,True,10.184749057184986
10,2016,21995,2,26500,200,47.1,2.0,True,False,False,9.998615897627705
7,2020,52995,2,1100,145,40.4,3.0,True,False,False,10.877971717988014
10,2018,30995,2,24408,145,40.4,2.0,False,False,True,10.34161344288384
15,2020,69995,2,2200,145,28.8,2.9,False,False,True,11.156193376541639
6,2020,51995,2,500,145,38.7,3.0,True,False,False,10.85892207152791
3,2016,21995,2,47600,145,56.5,2.0,True,False,False,9.998615897627705
2,2018,22995,0,17252,145,56.5,1.5,False,False,True,10.043075566743182
4,2017,19945,2,49287,145,62.8,2.0,True,False,False,9.900783900961812
4,2017,22945,2,47446,145,62.8,2.0,True,False,False,10.040898908359088
4,2017,22990,2,14589,30,65.7,2.0,True,False,False,10.042858113983936
3,2016,13995,1,41279,0,74.3,2.0,True,False,False,9.54652685348758
11,2018,60995,0,3893,145,39.2,4.0,True,False,False,11.018563567234903
7,2017,38995,0,3338,145,50.4,3.0,True,False,False,10.571214355749163
10,2018,42995,0,4286,145,34.0,3.0,False,False,True,10.668862367092954
10,2018,28995,0,22913,145,56.5,2.0,True,False,False,10.274913168420769
10,2019,36995,2,4125,145,38.2,2.0,True,False,False,10.51856507767415
9,2019,34995,2,4000,145,31.7,2.0,False,False,True,10.462989048226156
10,2019,38495,2,5123,145,38.2,2.0,True,False,False,10.558309618774405
3,2019,43495,0,5000,145,40.9,3.0,True,False,False,10.680424258825756
4,2019,34995,0,6500,145,46.3,2.0,True,False,False,10.462989048226156
10,2017,35995,2,29832,145,34.0,3.0,False,False,True,10.49116310015384
8,2017,21495,1,11125,125,50.4,1.4,False,False,True,9.975622150295328
10,2019,36995,0,11565,145,38.2,2.0,True,False,False,10.51856507767415
2,2019,22995,0,10434,145,42.2,1.5,False,False,True,10.043075566743182
2,2016,11990,1,61332,20,68.9,2.0,True,False,False,9.391911647379434
0,2016,11498,1,22669,30,57.6,1.4,False,False,True,9.350015354048665
